,Unnamed: 0,id,name,price,effect,usage,picture,type,sale,number
1563,7395,1564,小儿氨酚黄那敏颗粒,￥0,功效：适用于缓解儿童普通感冒及流行性感冒引起的发热、头痛、四肢酸痛、打喷嚏、流鼻涕、鼻塞、咽痛等症状。,用法用量： 温开水冲服。12岁以下儿童用量见下表：2～3岁， 12～14公斤， 0.5～1片/次， 一日3次4～6岁， 16～20公斤， 1～1.5片/次， 一日3次7～9岁， 22～26公斤， 1.5～2片/次， 一日3次10～12岁， 28～32公斤，2～2.5片/次， 一日3次,http://img.99.com.cn/99/drug/2513374159.jpg,家庭常备,84,50
1564,7417,1565,氨酚咖匹林片,￥0,功效：解热镇痛药。用于发热、头痛、神经痛、牙痛等。,用法用量： 口服，一次1～2片。,http://img.99.com.cn/99/drug/noimg.png,家庭常备,56,275
1565,7427,1566,清凉油,￥1,功效：驱风镇痛，消炎止痒，清凉。主治外感风寒，风热中暑，蚊虫螫咬，烧伤烫伤以及晕车晕船。,用法用量： 外用，涂擦于额角太阳穴、眉间印堂穴或鼻孔周围，虫咬，烧烫伤涂于局部损伤处。皮损有溃烂不宜使用，涂后局部皮肤发红或起小红疹，或瘙痒感加重不宜继续使用，或既往涂擦本品有过敏史者不宜使用。,http://img.99.com.cn/99/drug/0420262442.jpg,家庭常备,79,87
1566,7428,1567,注射用赖氨匹林,￥0,功效：用于发热及轻、中度的疼痛。,"用法用量： 肌内注射或静脉注射，以4ml注射用水或0.9%氯化钠注射液溶解后注射。（1）成人：一次0.9～1.8g，一日2次。（2）儿童：一日按体重10～25mg/kg,分2次给药。",http://img.99.com.cn/99/drug/2615204173.jpg,家庭常备,79,205
1567,7445,1568,小儿氨酚黄那敏颗粒,￥0,功效：适用于缓解儿童普通感冒及流行性感冒引起的发热、头痛、四肢酸痛、打喷嚏、流鼻涕、鼻塞、咽痛等症状。,用法用量： 温开水冲服。12岁以下儿童用量见下表：2～3岁， 12～14公斤， 0.5～1片/次， 一日3次4～6岁， 16～20公斤， 1～1.5片/次， 一日3次7～9岁， 22～26公斤， 1.5～2片/次， 一日3次10～12岁， 28～32公斤，2～2.5片/次， 一日3次,http://img.99.com.cn/99/drug/2513392821.jpg,家庭常备,39,207
1568,7449,1569,复方氨酚烷胺胶囊,￥0,功效：适用于缓解普通感冒及流行性感冒引起的发热、头痛、四肢酸痛、打喷嚏、流鼻涕、鼻塞、咽痛等症状，也可用于流行性感冒的预防和治疗。,用法用量： 口服。成人，一次1粒，一日2次。,http://img.99.com.cn/99/drug/0610492275.jpg,家庭常备,16,54
1569,7450,1570,平消片,￥29.00,功效：活血化瘀，散结消肿，解毒止痛。对毒瘀内结所致的肿瘤患者具有缓解症状，缩小瘤体，提高机体免疫力，延长患者生存时间的作用。,用法用量： 口服。一次4～8片，一日3次。,http://img.99.com.cn/99/drug/0420463891.jpg,家庭常备,38,474
1570,7458,1571,跌打扭伤灵酊,￥15.00,功效：祛风止痛，活血消肿。用于跌打扭伤，瘀血肿痛，风湿性关节炎，腰腿酸痛。,用法用量： 外用，擦患处，一日4～5次,http://img.99.com.cn/99/drug/041921512.jpg,家庭常备,84,81
1571,7465,1572,盐酸氨基葡萄糖,￥0,"功效：镇痛类药品.用于缓解和预防关节软骨磨损、退化引起的关节疼痛,包括膝、髋、脊柱、肩、手腕、踝关节等.","用法用量： 口服,一次1～2粒,一日3次.",http://img.99.com.cn/99/drug/noimg.png,家庭常备,53,40
1572,7497,1573,布洛芬软胶囊,￥0,功效：用于减轻中度疼痛如关节痛、神经痛、肌肉痛、偏头痛、头痛、痛经、牙痛；也可用于感冒和流感引起的发热。,用法用量： 口服。成人一次1粒，若疼痛或发热症状持续不缓解，可间隔4～6小时重复用药一次，24小时内不超过4粒。,http://img.99.com.cn/99/drug/noimg.png,家庭常备,98,323
1573,7526,1574,氨咖黄敏胶囊,￥3,功效：适用于缓解普通感冒及流行性感冒引起的发热、头痛、四肢酸痛、打喷嚏、流鼻涕、鼻塞、咽痛等症状。,用法用量： 口服。成人，一次1～2粒，一日3次。,http://img.99.com.cn/99/drug/noimg.png,家庭常备,52,480
1574,7528,1575,小儿氨酚黄那敏颗粒,￥5,功效：适用于缓解儿童普通感冒及流行性感冒引起的发热、头痛、四肢酸痛、打喷嚏、流鼻涕、鼻塞、咽痛等症状。,用法用量： 温开水冲服。12岁以下儿童用量见下表：2～3岁， 12～14公斤， 0.5～1片/次， 一日3次4～6岁， 16～20公斤， 1～1.5片/次， 一日3次7～9岁， 22～26公斤， 1.5～2片/次， 一日3次10～12岁， 28～32公斤，2～2.5片/次， 一日3次,http://img.99.com.cn/99/drug/noimg.png,家庭常备,63,302
1575,7538,1576,小儿氨酚黄那敏颗粒,￥0,功效：适用于缓解儿童普通感冒及流行性感冒引起的发热、头痛、四肢酸痛、打喷嚏、流鼻涕、鼻塞、咽痛等症状。,用法用量： 温开水冲服。12岁以下儿童用量见下表：2～3岁， 12～14公斤， 0.5～1片/次， 一日3次4～6岁， 16～20公斤， 1～1.5片/次， 一日3次7～9岁， 22～26公斤， 1.5～2片/次， 一日3次10～12岁， 28～32公斤，2～2.5片/次， 一日3次,http://img.99.com.cn/99/drug/2513411714.jpg,家庭常备,65,207
1576,7546,1577,注射用头孢呋辛钠,￥0,"功效：用于敏感菌所致的以下病症:1．呼吸道感染:急、慢性支气管炎,感染性支气管扩张症,细菌性肺炎,肺脓肿和术后胸腔感染。2．耳、鼻、喉科感染:鼻窦炎、扁桃腺炎、咽炎。3．泌尿道感染:急、慢性肾盂肾炎、膀胱炎及无症状的菌尿症。4．皮肤和软组织感染:蜂窝织炎、丹毒、腹膜炎及创伤感染。5．骨和关节感染:骨髓炎及脓毒性关节炎。","用法用量： 肌内注射、静脉注射或静脉滴注。1    肌内注射:0.25g注射用头孢呋辛钠加1ml注射用水或0.75g注射用头孢呋辛钠加3ml注射用水,轻轻摇匀使成为不透明的混悬液。2    静脉注射:0.25g注射用头孢呋辛钠最少加2ml注射用水或0.75g注射用头孢呋辛钠最少加6ml注射用水,使溶解成黄色的澄清溶液。3    静脉滴注:可将1.5g注射用头孢呋辛钠溶于50ml注射用水中或与大多数常用的静脉注射液配伍(氨基糖苷类除外)。一般或中度感染:一次0.75g,一日3次,肌内或静脉注射。重症感染:剂量加倍,一次1.5g,一日3次,静脉滴注20～30分钟。婴儿和儿童按体重一日30～100mg/kg,分3～4次给药。",http://img.99.com.cn/99/drug/0211192472.jpg,家庭常备,68,255
1577,7565,1578,复方氨酚烷胺片,￥6.9,功效：适用于缓解普通感冒及流行性感冒引起的发热、头痛、四肢酸痛、打喷嚏、流鼻涕、鼻塞、咽痛等症状。,用法用量： 口服。成人，一次1片，一日2次。,http://img.99.com.cn/99/drug/3115213752.jpg,家庭常备,24,245
1578,7571,1579,牛磺酸颗粒,￥0,功效：解热消炎药。用于缓解感冒初期的发热，治疗小儿感冒、发热、上呼吸道感染,用法用量： 口服。一次用量：2岁0.4克，3-5岁0.6克，6-8岁0.8克，9-13岁1.0-1.2克，14岁以上儿童及成人1.2-1.6克，一日3次。,http://img.99.com.cn/99/drug/2810232814.jpg,家庭常备,24,183
1579,7576,1580,小儿氨酚黄那敏颗粒,￥0,功效：适用于缓解儿童普通感冒及流行性感冒引起的发热、头痛、四肢酸痛、打喷嚏、流鼻涕、鼻塞、咽痛等症状。,用法用量： 温开水冲服。12岁以下儿童用量见下表：2～3岁， 12～14公斤， 0.5～1片/次， 一日3次4～6岁， 16～20公斤， 1～1.5片/次， 一日3次7～9岁， 22～26公斤， 1.5～2片/次， 一日3次10～12岁， 28～32公斤，2～2.5片/次， 一日3次,http://img.99.com.cn/99/drug/2514044241.jpg,家庭常备,37,460
1580,7581,1581,复方氨酚那敏颗粒,￥0,功效：适用于缓解普通感冒及流行性感冒引起的发热、头痛、四肢酸痛、打喷嚏、流鼻涕、鼻塞、咽痛等症状。,用法用量： 口服。12岁以上儿童及成人，一次1～2袋，一日3次。温水冲服。,http://img.99.com.cn/99/drug/3015072286.jpg,家庭常备,4,409
1581,7602,1582,注射用头孢呋辛钠,￥0,"功效：用于敏感菌所致的以下病症:1．呼吸道感染:急、慢性支气管炎,感染性支气管扩张症,细菌性肺炎,肺脓肿和术后胸腔感染。2．耳、鼻、喉科感染:鼻窦炎、扁桃腺炎、咽炎。3．泌尿道感染:急、慢性肾盂肾炎、膀胱炎及无症状的菌尿症。4．皮肤和软组织感染:蜂窝织炎、丹毒、腹膜炎及创伤感染。5．骨和关节感染:骨髓炎及脓毒性关节炎。","用法用量： 肌内注射、静脉注射或静脉滴注。1    肌内注射:0.25g注射用头孢呋辛钠加1ml注射用水或0.75g注射用头孢呋辛钠加3ml注射用水,轻轻摇匀使成为不透明的混悬液。2    静脉注射:0.25g注射用头孢呋辛钠最少加2ml注射用水或0.75g注射用头孢呋辛钠最少加6ml注射用水,使溶解成黄色的澄清溶液。3    静脉滴注:可将1.5g注射用头孢呋辛钠溶于50ml注射用水中或与大多数常用的静脉注射液配伍(氨基糖苷类除外)。一般或中度感染:一次0.75g,一日3次,肌内或静脉注射。重症感染:剂量加倍,一次1.5g,一日3次,静脉滴注20～30分钟。婴儿和儿童按体重一日30～100mg/kg,分3～4次给药。",http://img.99.com.cn/99/drug/0211172689.jpg,家庭常备,7,172
1582,7626,1583,注射用头孢呋辛钠,￥0,"功效：用于敏感菌所致的以下病症:1．呼吸道感染:急、慢性支气管炎,感染性支气管扩张症,细菌性肺炎,肺脓肿和术后胸腔感染。2．耳、鼻、喉科感染:鼻窦炎、扁桃腺炎、咽炎。3．泌尿道感染:急、慢性肾盂肾炎、膀胱炎及无症状的菌尿症。4．皮肤和软组织感染:蜂窝织炎、丹毒、腹膜炎及创伤感染。5．骨和关节感染:骨髓炎及脓毒性关节炎。","用法用量： 肌内注射、静脉注射或静脉滴注。1    肌内注射:0.25g注射用头孢呋辛钠加1ml注射用水或0.75g注射用头孢呋辛钠加3ml注射用水,轻轻摇匀使成为不透明的混悬液。2    静脉注射:0.25g注射用头孢呋辛钠最少加2ml注射用水或0.75g注射用头孢呋辛钠最少加6ml注射用水,使溶解成黄色的澄清溶液。3    静脉滴注:可将1.5g注射用头孢呋辛钠溶于50ml注射用水中或与大多数常用的静脉注射液配伍(氨基糖苷类除外)。一般或中度感染:一次0.75g,一日3次,肌内或静脉注射。重症感染:剂量加倍,一次1.5g,一日3次,静脉滴注20～30分钟。婴儿和儿童按体重一日30～100mg/kg,分3～4次给药。",http://img.99.com.cn/99/drug/0211175067.jpg,家庭常备,35,480
1583,7629,1584,氨咖黄敏胶囊,￥0,功效：适用于缓解普通感冒及流行性感冒引起的发热、头痛、四肢酸痛、打喷嚏、流鼻涕、鼻塞、咽痛等症状。,用法用量： 口服。成人，一次1～2粒，一日3次。,http://img.99.com.cn/99/drug/2913581834.jpg,家庭常备,1,44
1584,7647,1585,注射用头孢呋辛钠,￥0,"功效：用于敏感菌所致的以下病症:1．呼吸道感染:急、慢性支气管炎,感染性支气管扩张症,细菌性肺炎,肺脓肿和术后胸腔感染。2．耳、鼻、喉科感染:鼻窦炎、扁桃腺炎、咽炎。3．泌尿道感染:急、慢性肾盂肾炎、膀胱炎及无症状的菌尿症。4．皮肤和软组织感染:蜂窝织炎、丹毒、腹膜炎及创伤感染。5．骨和关节感染:骨髓炎及脓毒性关节炎。","用法用量： 肌内注射、静脉注射或静脉滴注。1    肌内注射:0.25g注射用头孢呋辛钠加1ml注射用水或0.75g注射用头孢呋辛钠加3ml注射用水,轻轻摇匀使成为不透明的混悬液。2    静脉注射:0.25g注射用头孢呋辛钠最少加2ml注射用水或0.75g注射用头孢呋辛钠最少加6ml注射用水,使溶解成黄色的澄清溶液。3    静脉滴注:可将1.5g注射用头孢呋辛钠溶于50ml注射用水中或与大多数常用的静脉注射液配伍(氨基糖苷类除外)。一般或中度感染:一次0.75g,一日3次,肌内或静脉注射。重症感染:剂量加倍,一次1.5g,一日3次,静脉滴注20～30分钟。婴儿和儿童按体重一日30～100mg/kg,分3～4次给药。",http://img.99.com.cn/99/drug/0211243685.jpg,家庭常备,89,288
1585,7655,1586,天麻素片,￥11,功效：用于神衰、神衰综合征及血管神经性头痛等症（如偏头痛、三叉神经痛、枕骨大神经痛等）。,用法用量： 口服，每次50mg～100mg，一日3次。,http://img.99.com.cn/99/drug/0811095950.jpg,家庭常备,72,175
1586,7684,1587,小儿氨酚黄那敏颗粒,￥12,功效：适用于缓解儿童普通感冒及流行性感冒引起的发热、头痛、四肢酸痛、打喷嚏、流鼻涕、鼻塞、咽痛等症状。,用法用量： 温开水冲服。12岁以下儿童用量见下表：2～3岁， 12～14公斤， 0.5～1片/次， 一日3次4～6岁， 16～20公斤， 1～1.5片/次， 一日3次7～9岁， 22～26公斤， 1.5～2片/次， 一日3次10～12岁， 28～32公斤，2～2.5片/次， 一日3次,http://img.99.com.cn/99/drug/2513431634.jpg,家庭常备,33,260
1587,7687,1588,小儿氨酚黄那敏颗粒,￥3.5,功效：适用于缓解儿童普通感冒及流行性感冒引起的发热、头痛、四肢酸痛、打喷嚏、流鼻涕、鼻塞、咽痛等症状。,用法用量： 温开水冲服。12岁以下儿童用量见下表：2～3岁， 12～14公斤， 0.5～1片/次， 一日3次4～6岁， 16～20公斤， 1～1.5片/次， 一日3次7～9岁， 22～26公斤， 1.5～2片/次， 一日3次10～12岁， 28～32公斤，2～2.5片/次， 一日3次,http://img.99.com.cn/99/drug/2513433613.jpg,家庭常备,15,490
1588,7693,1589,少林风湿跌打膏,￥8.90,功效：散瘀活血，舒筋止痛，祛风散寒。用于跌打损伤，腰肢酸麻，腹内积聚，风湿痛。,用法用量： 贴患处。,http://img.99.com.cn/99/drug/0419162468.png,家庭常备,100,320
1589,7709,1590,复方氨酚葡锌片,￥0,功效：用于儿童普通感冒或流行性感冒引起的鼻塞、流涕、发热、头痛、咳嗽、多痰等的对症治疗。,用法用量： 口服。一日3次。具体用量，可参考下表：　　年龄（岁）　　　标准体重（kg）　　　　　　　　用量　　　2-3　　　　　　　12-15　　　　　　　　　　一次1-2片　　　4-6　　　　　　　16-21　　　　　　　　　　一次2-3片　　　7-9　　　　　　　22-27　　　　　　　　　　一次3片　　　10-12　　　　　　28-32　　　　　　　　　　一次4片,http://img.99.com.cn/99/drug/noimg.png,家庭常备,83,435
1590,7710,1591,蒲公英片,￥6,功效：清热解毒。用于咽喉肿痛，疮疖。,用法用量： 口服，一次3～5片，一日4次。,http://img.99.com.cn/99/drug/0420472883.jpg,家庭常备,33,197
1591,7711,1592,小儿氨酚黄那敏颗粒,￥0,功效：适用于缓解儿童普通感冒及流行性感冒引起的发热、头痛、四肢酸痛、打喷嚏、流鼻涕、鼻塞、咽痛等症状。,用法用量： 温开水冲服。12岁以下儿童用量见下表：2～3岁， 12～14公斤， 0.5～1片/次， 一日3次4～6岁， 16～20公斤， 1～1.5片/次， 一日3次7～9岁， 22～26公斤， 1.5～2片/次， 一日3次10～12岁， 28～32公斤，2～2.5片/次， 一日3次,http://img.99.com.cn/99/drug/2513481220.jpg,家庭常备,1,86
1592,7716,1593,感冒解毒灵颗粒,￥0,功效：解表散寒，宣肺止咳，清热解毒。用于感冒头痛发烧，鼻塞流涕，咳嗽咽痛，肢体酸痛，亦可作防治流感常备药。,用法用量： 开水冲服，一次10克（2包），一日三次。10岁以下小儿，一次5克（一包）。,http://img.99.com.cn/99/drug/noimg.png,家庭常备,3,178
1593,7732,1594,氨咖黄敏胶囊,￥0,功效：适用于缓解普通感冒及流行性感冒引起的发热、头痛、四肢酸痛、打喷嚏、流鼻涕、鼻塞、咽痛等症状。,用法用量： 口服。成人，一次1～2粒，一日3次。,http://img.99.com.cn/99/drug/2913495298.jpg,家庭常备,23,283
